GEMS Station Number,Date,Time,0.3,Parameter,0,,Value,Unit,Fair
DEU01636,2023-07-12,00:00,0.3,pH,0,,8.6,---,Fair
DEU01636,2023-08-08,00:00,0.3,TEMP,0,,19.2,°C,Fair
DEU01636,2023-11-07,00:00,0.3,EC,0,,83.7,µS/cm,Fair
DEU01636,2023-05-09,00:00,0.3,TEMP,0,,13.3,°C,Fair
DEU01636,2023-07-12,00:00,0.3,EC,0,,83.2,µS/cm,Fair
DEU01636,2023-08-08,00:00,0.3,EC,0,,83.0,µS/cm,Fair
DEU01636,2023-09-05,00:00,0.3,O2-Dis,0,,8.3,mg/l,Fair
DEU01636,2023-09-05,00:00,0.3,EC,0,,83.5,µS/cm,Fair
DEU01651,2023-04-26,00:00,0.3,TEMP,0,,10.2,°C,Fair
DEU01651,2023-06-08,00:00,0.3,O2-Dis,0,,8.82,mg/l,Fair
DEU01651,2023-07-04,00:00,0.3,O2-Dis,0,,7.92,mg/l,Fair
DEU01651,2023-08-28,00:00,0.3,pH,0,,8.21,---,Fair
DEU01651,2023-10-10,00:00,0.3,O2-Dis,0,,7.78,mg/l,Fair
DEU01651,2023-06-08,00:00,0.3,TEMP,0,,19.8,°C,Fair
DEU01651,2023-07-27,00:00,0.3,TEMP,0,,20.0,°C,Fair
DEU01651,2023-06-08,00:00,0.3,EC,0,,444.81,µS/cm,Fair
DEU01651,2023-07-04,00:00,0.3,EC,0,,498.01,µS/cm,Fair
DEU01651,2023-07-04,00:00,0.3,pH,0,,8.19,---,Fair
DEU01651,2023-07-27,00:00,0.3,O2-Dis,0,,7.93,mg/l,Fair
DEU01651,2023-08-28,00:00,0.3,TEMP,0,,21.7,°C,Fair
DEU01651,2023-08-28,00:00,0.3,O2-Dis,0,,7.71,mg/l,Fair
DEU01651,2023-04-26,00:00,0.3,O2-Dis,0,,10.4,mg/l,Fair
DEU01651,2023-04-26,00:00,0.3,EC,0,,352.0,µS/cm,Fair
DEU01651,2023-04-26,00:00,0.3,pH,0,,5.69,---,Fair
DEU01651,2023-06-08,00:00,0.3,pH,0,,8.19,---,Fair
DEU01651,2023-07-04,00:00,0.3,TEMP,0,,19.8,°C,Fair
DEU01651,2023-10-10,00:00,0.3,TEMP,0,,16.2,°C,Fair
DEU01651,2023-10-10,00:00,0.3,pH,0,,7.82,---,Fair
DEU01651,2023-07-27,00:00,0.3,EC,0,,498.93,µS/cm,Fair
DEU01651,2023-07-27,00:00,0.3,pH,0,,8.21,---,Fair
DEU01651,2023-08-28,00:00,0.3,EC,0,,493.0,µS/cm,Fair
DEU01651,2023-10-10,00:00,0.3,EC,0,,502.0,µS/cm,Fair
DEU01652,2023-04-26,00:00,0.3,pH,0,,8.08,---,Fair
DEU01652,2023-06-08,00:00,0.3,O2-Dis,0,,8.95,mg/l,Fair
DEU01652,2023-06-08,00:00,0.3,pH,0,,8.27,---,Fair
DEU01652,2023-07-04,00:00,0.3,TEMP,0,,19.55,°C,Fair
DEU01652,2023-07-04,00:00,0.3,pH,0,,8.07,---,Fair
DEU01652,2023-08-28,00:00,0.3,O2-Dis,0,,7.58,mg/l,Fair
DEU01652,2023-08-28,00:00,0.3,EC,0,,493.0,µS/cm,Fair
DEU01652,2023-10-10,00:00,0.3,TEMP,0,,15.73,°C,Fair
DEU01652,2023-04-26,00:00,0.3,TEMP,0,,9.42,°C,Fair
DEU01652,2023-06-08,00:00,0.3,TEMP,0,,20.55,°C,Fair
DEU01652,2023-07-04,00:00,0.3,O2-Dis,0,,7.79,mg/l,Fair
DEU01652,2023-07-27,00:00,0.3,TEMP,0,,19.6,°C,Fair
DEU01652,2023-07-27,00:00,0.3,pH,0,,8.04,---,Fair
DEU01652,2023-08-28,00:00,0.3,TEMP,0,,21.21,°C,Fair
DEU01652,2023-08-28,00:00,0.3,pH,0,,8.19,---,Fair
DEU01652,2023-10-10,00:00,0.3,EC,0,,504.0,µS/cm,Fair
DEU01652,2023-10-10,00:00,0.3,pH,0,,8.1,---,Fair
DEU01652,2023-07-04,00:00,0.3,EC,0,,496.29,µS/cm,Fair
DEU01652,2023-10-10,00:00,0.3,O2-Dis,0,,8.12,mg/l,Fair
DEU01652,2023-04-26,00:00,0.3,O2-Dis,0,,10.58,mg/l,Fair
DEU01652,2023-04-26,00:00,0.3,EC,0,,340.95,µS/cm,Fair
DEU01652,2023-06-08,00:00,0.3,EC,0,,449.39,µS/cm,Fair
DEU01652,2023-07-27,00:00,0.3,O2-Dis,0,,7.57,mg/l,Fair
DEU01652,2023-07-27,00:00,0.3,EC,0,,499.58,µS/cm,Fair
DEU01655,2023-03-28,00:00,0.3,pH,0,,8.0,---,Fair
DEU01655,2023-05-30,00:00,0.3,pH,0,,8.5,---,Fair
DEU01655,2023-07-03,00:00,0.3,TEMP,0,,21.1,°C,Fair
DEU01655,2023-07-31,00:00,0.3,EC,0,,56.4,µS/cm,Fair
DEU01655,2023-07-31,00:00,0.3,pH,0,,7.8,---,Fair
DEU01655,2023-08-28,00:00,0.3,TEMP,0,,21.3,°C,Fair
DEU01655,2023-08-28,00:00,0.3,EC,0,,55.9,µS/cm,Fair
DEU01655,2023-08-28,00:00,0.3,pH,0,,8.0,---,Fair
DEU01655,2023-10-23,00:00,0.3,O2-Dis,0,,8.1,mg/l,Fair
DEU01655,2023-05-02,00:00,0.3,EC,0,,54.8,µS/cm,Fair
DEU01655,2023-05-30,00:00,0.3,TEMP,0,,19.2,°C,Fair
DEU01655,2023-05-30,00:00,0.3,O2-Dis,0,,12.5,mg/l,Fair
DEU01655,2023-07-03,00:00,0.3,EC,0,,57.4,µS/cm,Fair
DEU01655,2023-07-31,00:00,0.3,TEMP,0,,20.3,°C,Fair
DEU01655,2023-07-31,00:00,0.3,O2-Dis,0,,6.1,mg/l,Fair
DEU01655,2023-09-25,00:00,0.3,EC,0,,56.1,µS/cm,Fair
DEU01655,2023-10-23,00:00,0.3,EC,0,,58.0,µS/cm,Fair
DEU01655,2023-10-23,00:00,0.3,pH,0,,7.9,---,Fair
DEU01655,2023-11-28,00:00,0.3,EC,0,,54.8,µS/cm,Fair
DEU01655,2023-01-23,00:00,0.3,pH,0,,7.9,---,Fair
DEU01655,2023-02-27,00:00,0.3,TEMP,0,,4.3,°C,Fair
DEU01655,2023-02-27,00:00,0.3,O2-Dis,0,,12.7,mg/l,Fair
DEU01655,2023-02-27,00:00,0.3,EC,0,,57.6,µS/cm,Fair
DEU01655,2023-03-28,00:00,0.3,O2-Dis,0,,12.2,mg/l,Fair
DEU01655,2023-03-28,00:00,0.3,EC,0,,53.0,µS/cm,Fair
DEU01655,2023-05-02,00:00,0.3,TEMP,0,,10.6,°C,Fair
DEU01655,2023-09-25,00:00,0.3,TEMP,0,,19.2,°C,Fair
DEU01655,2023-09-25,00:00,0.3,pH,0,,7.8,---,Fair
DEU01655,2023-10-23,00:00,0.3,TEMP,0,,11.7,°C,Fair
DEU01655,2023-11-28,00:00,0.3,O2-Dis,0,,11.3,mg/l,Fair
DEU01655,2023-01-03,00:00,0.3,O2-Dis,0,,12.1,mg/l,Fair
DEU01655,2023-01-23,00:00,0.3,EC,0,,59.3,µS/cm,Fair
DEU01655,2023-01-24,00:00,0.3,TEMP,0,,3.7,°C,Fair
DEU01655,2023-01-24,00:00,0.3,O2-Dis,0,,13.0,mg/l,Fair
DEU01655,2023-02-27,00:00,0.3,pH,0,,8.1,---,Fair
DEU01655,2023-03-28,00:00,0.3,TEMP,0,,8.2,°C,Fair
DEU01655,2023-05-02,00:00,0.3,O2-Dis,0,,11.0,mg/l,Fair
DEU01655,2023-07-03,00:00,0.3,O2-Dis,0,,8.1,mg/l,Fair
DEU01655,2023-09-25,00:00,0.3,O2-Dis,0,,6.9,mg/l,Fair
DEU01655,2023-11-28,00:00,0.3,pH,0,,8.1,---,Fair
DEU01655,2023-01-23,00:00,0.3,TEMP,0,,5.4,°C,Fair
DEU01655,2023-01-24,00:00,0.3,EC,0,,56.1,µS/cm,Fair
DEU01655,2023-01-24,00:00,0.3,pH,0,,7.9,---,Fair
DEU01655,2023-05-02,00:00,0.3,pH,0,,7.9,---,Fair
DEU01655,2023-05-30,00:00,0.3,EC,0,,56.6,µS/cm,Fair
DEU01655,2023-07-03,00:00,0.3,pH,0,,8.1,---,Fair
DEU01655,2023-08-28,00:00,0.3,O2-Dis,0,,6.2,mg/l,Fair
DEU01655,2023-11-28,00:00,0.3,TEMP,0,,4.6,°C,Fair
DEU01666,2023-01-19,00:00,0.3,TEMP,0,,4.4,°C,Fair
DEU01666,2023-01-19,00:00,0.3,EC,0,,404.0,µS/cm,Fair
DEU01666,2023-02-15,00:00,0.3,pH,0,,7.9,---,Fair
DEU01666,2023-03-16,00:00,0.3,TEMP,0,,6.1,°C,Fair
DEU01666,2023-04-13,00:00,0.3,pH,0,,8.8,---,Fair
DEU01666,2023-05-11,00:00,0.3,O2-Dis,0,,11.5,mg/l,Fair
DEU01666,2023-07-06,00:00,0.3,O2-Dis,0,,9.7,mg/l,Fair
DEU01666,2023-08-31,00:00,0.3,O2-Dis,0,,10.0,mg/l,Fair
DEU01666,2023-01-19,00:00,0.3,O2-Dis,0,,11.1,mg/l,Fair
DEU01666,2023-04-13,00:00,0.3,EC,0,,425.0,µS/cm,Fair
DEU01666,2023-05-11,00:00,0.3,pH,0,,9.0,---,Fair
DEU01666,2023-07-06,00:00,0.3,pH,0,,8.5,---,Fair
DEU01666,2023-08-03,00:00,0.3,TEMP,0,,21.0,°C,Fair
DEU01666,2023-09-29,00:00,0.3,EC,0,,352.0,µS/cm,Fair
DEU01666,2023-11-09,00:00,0.3,TEMP,0,,11.0,°C,Fair
DEU01666,2023-11-09,00:00,0.3,EC,0,,384.0,µS/cm,Fair
DEU01666,2023-01-19,00:00,0.3,pH,0,,7.9,---,Fair
DEU01666,2023-02-15,00:00,0.3,TEMP,0,,3.9,°C,Fair
DEU01666,2023-02-15,00:00,0.3,O2-Dis,0,,12.5,mg/l,Fair
DEU01666,2023-03-16,00:00,0.3,EC,0,,407.0,µS/cm,Fair
DEU01666,2023-04-13,00:00,0.3,TEMP,0,,9.4,°C,Fair
DEU01666,2023-06-15,00:00,0.3,TEMP,0,,20.0,°C,Fair
DEU01666,2023-06-15,00:00,0.3,EC,0,,378.0,µS/cm,Fair
DEU01666,2023-06-15,00:00,0.3,pH,0,,8.7,---,Fair
DEU01666,2023-08-03,00:00,0.3,O2-Dis,0,,9.2,mg/l,Fair
DEU01666,2023-08-03,00:00,0.3,EC,0,,354.0,µS/cm,Fair
DEU01666,2023-08-03,00:00,0.3,pH,0,,8.6,---,Fair
DEU01666,2023-08-31,00:00,0.3,EC,0,,378.0,µS/cm,Fair
DEU01666,2023-08-31,00:00,0.3,pH,0,,8.6,---,Fair
DEU01666,2023-09-29,00:00,0.3,pH,0,,9.0,---,Fair
DEU01666,2023-02-15,00:00,0.3,EC,0,,408.0,µS/cm,Fair
DEU01666,2023-03-16,00:00,0.3,pH,0,,7.8,---,Fair
DEU01666,2023-04-13,00:00,0.3,O2-Dis,0,,13.6,mg/l,Fair
DEU01666,2023-05-11,00:00,0.3,TEMP,0,,15.8,°C,Fair
DEU01666,2023-05-11,00:00,0.3,EC,0,,409.0,µS/cm,Fair
DEU01666,2023-07-06,00:00,0.3,TEMP,0,,19.9,°C,Fair
DEU01666,2023-08-31,00:00,0.3,TEMP,0,,20.2,°C,Fair
DEU01666,2023-09-29,00:00,0.3,TEMP,0,,20.1,°C,Fair
DEU01666,2023-09-29,00:00,0.3,O2-Dis,0,,10.6,mg/l,Fair
DEU01666,2023-11-09,00:00,0.3,pH,0,,8.1,---,Fair
DEU01666,2023-03-16,00:00,0.3,O2-Dis,0,,12.7,mg/l,Fair
DEU01666,2023-06-15,00:00,0.3,O2-Dis,0,,10.6,mg/l,Fair
DEU01666,2023-07-06,00:00,0.3,EC,0,,369.0,µS/cm,Fair
DEU01666,2023-11-09,00:00,0.3,O2-Dis,0,,9.7,mg/l,Fair
DEU01667,2023-04-27,00:00,0.3,O2-Dis,0,,11.8,mg/l,Fair
DEU01667,2023-08-23,00:00,0.3,EC,0,,698.0,µS/cm,Fair
DEU01667,2023-09-28,00:00,0.3,O2-Dis,0,,8.2,mg/l,Fair
DEU01667,2023-04-27,00:00,0.3,EC,0,,672.0,µS/cm,Fair
DEU01667,2023-06-12,00:00,0.3,pH,0,,8.7,---,Fair
DEU01667,2023-07-27,00:00,0.3,O2-Dis,0,,8.9,mg/l,Fair
DEU01667,2023-07-27,00:00,0.3,EC,0,,438.0,µS/cm,Fair
DEU01667,2023-07-27,00:00,0.3,pH,0,,8.6,---,Fair
DEU01667,2023-08-23,00:00,0.3,TEMP,0,,21.9,°C,Fair
DEU01667,2023-09-28,00:00,0.3,TEMP,0,,17.8,°C,Fair
DEU01667,2023-04-27,00:00,0.3,TEMP,0,,8.1,°C,Fair
DEU01667,2023-04-27,00:00,0.3,pH,0,,8.2,---,Fair
DEU01667,2023-06-12,00:00,0.3,TEMP,0,,21.3,°C,Fair
DEU01667,2023-07-13,00:00,0.3,TEMP,0,,20.3,°C,Fair
DEU01667,2023-07-27,00:00,0.3,TEMP,0,,19.0,°C,Fair
DEU01667,2023-08-23,00:00,0.3,O2-Dis,0,,13.4,mg/l,Fair
DEU01667,2023-09-28,00:00,0.3,pH,0,,8.5,---,Fair
DEU01667,2023-06-12,00:00,0.3,O2-Dis,0,,10.0,mg/l,Fair
DEU01667,2023-06-12,00:00,0.3,EC,0,,434.0,µS/cm,Fair
DEU01667,2023-07-13,00:00,0.3,O2-Dis,0,,9.5,mg/l,Fair
DEU01667,2023-07-13,00:00,0.3,EC,0,,432.0,µS/cm,Fair
DEU01667,2023-07-13,00:00,0.3,pH,0,,8.8,---,Fair
DEU01667,2023-08-23,00:00,0.3,pH,0,,9.5,---,Fair
DEU01667,2023-09-28,00:00,0.3,EC,0,,435.0,µS/cm,Fair
DEU01670,2023-10-25,00:00,0.3,TEMP,0,,12.6,°C,Fair
DEU01670,2023-03-16,00:00,0.3,EC,0,,36.5,µS/cm,Fair
DEU01670,2023-04-19,00:00,0.3,O2-Dis,0,,13.72,mg/l,Fair
DEU01670,2023-04-19,00:00,0.3,pH,0,,8.37,---,Fair
DEU01670,2023-05-30,00:00,0.3,EC,0,,35.4,µS/cm,Fair
DEU01670,2023-05-30,00:00,0.3,pH,0,,8.34,---,Fair
DEU01670,2023-08-16,00:00,0.3,TEMP,0,,21.3,°C,Fair
DEU01670,2023-08-16,00:00,0.3,O2-Dis,0,,10.26,mg/l,Fair
DEU01670,2023-09-12,00:00,0.3,O2-Dis,0,,10.56,mg/l,Fair
DEU01670,2023-09-12,00:00,0.3,EC,0,,34.1,µS/cm,Fair
DEU01670,2023-03-16,00:00,0.3,O2-Dis,0,,12.98,mg/l,Fair
DEU01670,2023-05-30,00:00,0.3,O2-Dis,0,,11.07,mg/l,Fair
DEU01670,2023-07-11,00:00,0.3,O2-Dis,0,,8.88,mg/l,Fair
DEU01670,2023-09-12,00:00,0.3,TEMP,0,,22.5,°C,Fair
DEU01670,2023-10-25,00:00,0.3,EC,0,,34.8,µS/cm,Fair
DEU01670,2023-04-19,00:00,0.3,TEMP,0,,7.7,°C,Fair
DEU01670,2023-04-19,00:00,0.3,EC,0,,36.2,µS/cm,Fair
DEU01670,2023-05-30,00:00,0.3,TEMP,0,,16.9,°C,Fair
DEU01670,2023-07-11,00:00,0.3,TEMP,0,,19.2,°C,Fair
DEU01670,2023-07-11,00:00,0.3,EC,0,,35.2,µS/cm,Fair
DEU01670,2023-08-16,00:00,0.3,EC,0,,34.6,µS/cm,Fair
DEU01670,2023-09-12,00:00,0.3,pH,0,,8.44,---,Fair
DEU01670,2023-10-25,00:00,0.3,O2-Dis,0,,8.76,mg/l,Fair
DEU01670,2023-10-25,00:00,0.3,pH,0,,7.79,---,Fair
DEU01670,2023-03-16,00:00,0.3,TEMP,0,,4.3,°C,Fair
DEU01670,2023-03-16,00:00,0.3,pH,0,,8.13,---,Fair
DEU01670,2023-07-11,00:00,0.3,pH,0,,8.2,---,Fair
DEU01670,2023-08-16,00:00,0.3,pH,0,,8.3,---,Fair
DEU01671,2023-07-25,00:00,0.3,pH,0,,8.7,---,Fair
DEU01671,2023-08-22,00:00,0.3,TEMP,0,,21.6,°C,Fair
DEU01671,2023-08-22,00:00,0.3,O2-Dis,0,,9.8,mg/l,Fair
DEU01671,2023-09-26,00:00,0.3,EC,0,,350.0,µS/cm,Fair
DEU01671,2023-04-20,00:00,0.3,TEMP,0,,7.0,°C,Fair
DEU01671,2023-07-10,00:00,0.3,TEMP,0,,22.0,°C,Fair
DEU01671,2023-07-10,00:00,0.3,EC,0,,350.0,µS/cm,Fair
DEU01671,2023-08-22,00:00,0.3,pH,0,,8.7,---,Fair
DEU01671,2023-09-26,00:00,0.3,pH,0,,8.5,---,Fair
DEU01671,2023-04-20,00:00,0.3,O2-Dis,0,,12.5,mg/l,Fair
DEU01671,2023-04-20,00:00,0.3,pH,0,,8.1,---,Fair
DEU01671,2023-06-15,00:00,0.3,O2-Dis,0,,9.2,mg/l,Fair
DEU01671,2023-06-15,00:00,0.3,pH,0,,8.6,---,Fair
DEU01671,2023-07-25,00:00,0.3,O2-Dis,0,,9.2,mg/l,Fair
DEU01671,2023-08-22,00:00,0.3,EC,0,,347.0,µS/cm,Fair
DEU01671,2023-07-25,00:00,0.3,TEMP,0,,20.2,°C,Fair
DEU01671,2023-07-25,00:00,0.3,EC,0,,350.0,µS/cm,Fair
DEU01671,2023-09-26,00:00,0.3,TEMP,0,,18.5,°C,Fair
DEU01671,2023-09-26,00:00,0.3,O2-Dis,0,,8.7,mg/l,Fair
DEU01671,2023-04-20,00:00,0.3,EC,0,,383.0,µS/cm,Fair
DEU01671,2023-06-15,00:00,0.3,TEMP,0,,20.6,°C,Fair
DEU01671,2023-06-15,00:00,0.3,EC,0,,359.0,µS/cm,Fair
DEU01671,2023-07-10,00:00,0.3,O2-Dis,0,,10.3,mg/l,Fair
DEU01671,2023-07-10,00:00,0.3,pH,0,,8.9,---,Fair
DEU01672,2023-06-15,00:00,0.3,O2-Dis,0,,10.2,mg/l,Fair
DEU01672,2023-07-25,00:00,0.3,EC,0,,348.0,µS/cm,Fair
DEU01672,2023-04-20,00:00,0.3,TEMP,0,,21.8,°C,Fair
DEU01672,2023-04-20,00:00,0.3,pH,0,,8.3,---,Fair
DEU01672,2023-07-10,00:00,0.3,O2-Dis,0,,10.4,mg/l,Fair
DEU01672,2023-07-25,00:00,0.3,TEMP,0,,19.9,°C,Fair
DEU01672,2023-08-22,00:00,0.3,TEMP,0,,21.9,°C,Fair
DEU01672,2023-08-22,00:00,0.3,O2-Dis,0,,10.4,mg/l,Fair
DEU01672,2023-07-10,00:00,0.3,EC,0,,345.0,µS/cm,Fair
DEU01672,2023-07-10,00:00,0.3,pH,0,,8.9,---,Fair
DEU01672,2023-07-25,00:00,0.3,pH,0,,8.6,---,Fair
DEU01672,2023-04-20,00:00,0.3,O2-Dis,0,,12.9,mg/l,Fair
DEU01672,2023-04-20,00:00,0.3,EC,0,,373.0,µS/cm,Fair
DEU01672,2023-07-10,00:00,0.3,TEMP,0,,21.8,°C,Fair
DEU01672,2023-07-25,00:00,0.3,O2-Dis,0,,9.2,mg/l,Fair
DEU01672,2023-08-22,00:00,0.3,pH,0,,8.7,---,Fair
DEU01672,2023-09-26,00:00,0.3,TEMP,0,,17.8,°C,Fair
DEU01672,2023-09-26,00:00,0.3,O2-Dis,0,,8.1,mg/l,Fair
DEU01672,2023-09-26,00:00,0.3,EC,0,,353.0,µS/cm,Fair
DEU01672,2023-06-15,00:00,0.3,EC,0,,352.0,µS/cm,Fair
DEU01672,2023-06-15,00:00,0.3,pH,0,,8.8,---,Fair
DEU01672,2023-08-22,00:00,0.3,EC,0,,342.0,µS/cm,Fair
DEU01672,2023-09-26,00:00,0.3,pH,0,,8.2,---,Fair
DEU01683,2023-03-23,00:00,0.3,EC,0,,265.0,µS/cm,Fair
DEU01683,2023-04-27,00:00,0.3,O2-Dis,0,,13.4,mg/l,Fair
DEU01683,2023-05-25,00:00,0.3,O2-Dis,0,,11.1,mg/l,Fair
DEU01683,2023-06-21,00:00,0.3,TEMP,0,,21.6,°C,Fair
DEU01683,2023-08-24,00:00,0.3,O2-Dis,0,,9.9,mg/l,Fair
DEU01683,2023-09-20,00:00,0.3,pH,0,,8.26,---,Fair
DEU01683,2023-11-16,00:00,0.3,pH,0,,7.96,---,Fair
DEU01683,2023-03-23,00:00,0.3,TEMP,0,,4.9,°C,Fair
DEU01683,2023-03-23,00:00,0.3,O2-Dis,0,,13.1,mg/l,Fair
DEU01683,2023-05-25,00:00,0.3,EC,0,,272.0,µS/cm,Fair
DEU01683,2023-06-21,00:00,0.3,EC,0,,273.0,µS/cm,Fair
DEU01683,2023-08-24,00:00,0.3,TEMP,0,,22.8,°C,Fair
DEU01683,2023-10-19,00:00,0.3,EC,0,,248.0,µS/cm,Fair
DEU01683,2023-11-16,00:00,0.3,EC,0,,252.0,µS/cm,Fair
DEU01683,2023-04-27,00:00,0.3,TEMP,0,,8.6,°C,Fair
DEU01683,2023-05-25,00:00,0.3,TEMP,0,,15.8,°C,Fair
DEU01683,2023-06-21,00:00,0.3,O2-Dis,0,,9.8,mg/l,Fair
DEU01683,2023-06-21,00:00,0.3,pH,0,,8.29,---,Fair
DEU01683,2023-07-20,00:00,0.3,TEMP,0,,21.9,°C,Fair
DEU01683,2023-07-20,00:00,0.3,EC,0,,266.0,µS/cm,Fair
DEU01683,2023-07-20,00:00,0.3,pH,0,,8.48,---,Fair
DEU01683,2023-08-24,00:00,0.3,EC,0,,255.0,µS/cm,Fair
DEU01683,2023-08-24,00:00,0.3,pH,0,,8.34,---,Fair
DEU01683,2023-09-20,00:00,0.3,O2-Dis,0,,9.8,mg/l,Fair
DEU01683,2023-10-19,00:00,0.3,O2-Dis,0,,10.2,mg/l,Fair
DEU01683,2023-10-19,00:00,0.3,pH,0,,8.11,---,Fair
DEU01683,2023-04-27,00:00,0.3,pH,0,,8.57,---,Fair
DEU01683,2023-07-20,00:00,0.3,O2-Dis,0,,10.0,mg/l,Fair
DEU01683,2023-09-20,00:00,0.3,TEMP,0,,20.1,°C,Fair
DEU01683,2023-09-20,00:00,0.3,EC,0,,248.0,µS/cm,Fair
DEU01683,2023-10-19,00:00,0.3,TEMP,0,,14.4,°C,Fair
DEU01683,2023-11-16,00:00,0.3,TEMP,0,,10.2,°C,Fair
DEU01683,2023-11-16,00:00,0.3,O2-Dis,0,,10.5,mg/l,Fair
DEU01683,2023-12-13,00:00,0.3,TEMP,0,,5.6,°C,Fair
DEU01683,2023-03-23,00:00,0.3,pH,0,,7.98,---,Fair
DEU01683,2023-04-27,00:00,0.3,EC,0,,266.0,µS/cm,Fair
DEU01683,2023-05-25,00:00,0.3,pH,0,,8.37,---,Fair
DEU01683,2023-12-13,00:00,0.3,O2-Dis,0,,9.7,mg/l,Fair
DEU01683,2023-12-13,00:00,0.3,EC,0,,251.0,µS/cm,Fair
DEU01683,2023-12-13,00:00,0.3,pH,0,,7.55,---,Fair
DEU01695,2023-03-07,00:00,0.3,EC,0,,72.8,µS/cm,Fair
DEU01695,2023-04-04,00:00,0.3,TEMP,0,,7.5,°C,Fair
DEU01695,2023-04-04,00:00,0.3,EC,0,,75.5,µS/cm,Fair
DEU01695,2023-05-09,00:00,0.3,TEMP,0,,15.4,°C,Fair
DEU01695,2023-06-06,00:00,0.3,TEMP,0,,22.2,°C,Fair
DEU01695,2023-06-06,00:00,0.3,EC,0,,82.6,µS/cm,Fair
DEU01695,2023-09-05,00:00,0.3,O2-Dis,0,,8.7,mg/l,Fair
DEU01695,2023-01-10,00:00,0.3,pH,0,,7.9,---,Fair
DEU01695,2023-02-07,00:00,0.3,EC,0,,82.5,µS/cm,Fair
DEU01695,2023-04-04,00:00,0.3,pH,0,,8.5,---,Fair
DEU01695,2023-05-09,00:00,0.3,O2-Dis,0,,10.5,mg/l,Fair
DEU01695,2023-07-12,00:00,0.3,TEMP,0,,25.0,°C,Fair
DEU01695,2023-07-12,00:00,0.3,O2-Dis,0,,9.6,mg/l,Fair
DEU01695,2023-08-08,00:00,0.3,TEMP,0,,18.9,°C,Fair
DEU01695,2023-08-08,00:00,0.3,O2-Dis,0,,7.3,mg/l,Fair
DEU01695,2023-09-05,00:00,0.3,EC,0,,73.9,µS/cm,Fair
DEU01695,2023-09-05,00:00,0.3,pH,0,,8.5,---,Fair
DEU01695,2023-10-10,00:00,0.3,pH,0,,8.2,---,Fair
DEU01695,2023-12-05,00:00,0.3,O2-Dis,0,,10.9,mg/l,Fair
DEU01695,2023-03-07,00:00,0.3,TEMP,0,,4.0,°C,Fair
DEU01695,2023-04-04,00:00,0.3,O2-Dis,0,,13.0,mg/l,Fair
DEU01695,2023-05-09,00:00,0.3,pH,0,,8.6,---,Fair
DEU01695,2023-07-12,00:00,0.3,pH,0,,8.5,---,Fair
DEU01695,2023-11-07,00:00,0.3,TEMP,0,,10.1,°C,Fair
DEU01695,2023-11-07,00:00,0.3,pH,0,,8.0,---,Fair
DEU01695,2023-12-05,00:00,0.3,TEMP,0,,2.3,°C,Fair
DEU01695,2023-01-10,00:00,0.3,TEMP,0,,5.9,°C,Fair
DEU01695,2023-01-10,00:00,0.3,EC,0,,74.9,µS/cm,Fair
DEU01695,2023-02-07,00:00,0.3,TEMP,0,,4.1,°C,Fair
DEU01695,2023-02-07,00:00,0.3,pH,0,,8.0,---,Fair
DEU01695,2023-03-07,00:00,0.3,O2-Dis,0,,12.7,mg/l,Fair
DEU01695,2023-06-06,00:00,0.3,O2-Dis,0,,11.9,mg/l,Fair
DEU01695,2023-06-06,00:00,0.3,pH,0,,8.4,---,Fair
DEU01695,2023-08-08,00:00,0.3,EC,0,,82.2,µS/cm,Fair
DEU01695,2023-10-10,00:00,0.3,EC,0,,71.2,µS/cm,Fair
DEU01695,2023-12-05,00:00,0.3,pH,0,,7.3,---,Fair
DEU01695,2023-01-10,00:00,0.3,O2-Dis,0,,11.1,mg/l,Fair
DEU01695,2023-02-07,00:00,0.3,O2-Dis,0,,12.7,mg/l,Fair
DEU01695,2023-03-07,00:00,0.3,pH,0,,8.1,---,Fair
DEU01695,2023-05-09,00:00,0.3,EC,0,,77.6,µS/cm,Fair
DEU01695,2023-07-12,00:00,0.3,EC,0,,79.6,µS/cm,Fair
DEU01695,2023-08-08,00:00,0.3,pH,0,,8.0,---,Fair
DEU01695,2023-09-05,00:00,0.3,TEMP,0,,21.2,°C,Fair
DEU01695,2023-10-10,00:00,0.3,TEMP,0,,15.6,°C,Fair
DEU01695,2023-10-10,00:00,0.3,O2-Dis,0,,6.9,mg/l,Fair
DEU01695,2023-11-07,00:00,0.3,O2-Dis,0,,10.2,mg/l,Fair
DEU01695,2023-11-07,00:00,0.3,EC,0,,69.5,µS/cm,Fair
DEU01695,2023-12-05,00:00,0.3,EC,0,,78.0,µS/cm,Fair
DEU01849,2023-11-13,00:00,0.3,TEMP,0,,11.1,°C,Fair
DEU01849,2023-11-13,00:00,0.3,NO3N,0,,27.08808,mg/l,Fair
DEU01849,2023-11-13,00:00,0.3,EC,0,,51.1,µS/cm,Fair
DEU01849,2023-11-13,00:00,0.3,pH,0,,5.9,---,Fair
DEU01922,2023-04-12,00:00,0.3,NO3N,0,<,0.30022622,mg/l,Fair
DEU01922,2023-04-12,00:00,0.3,TEMP,0,,10.9,°C,Fair
DEU01922,2023-04-12,00:00,0.3,EC,0,,70.0,µS/cm,Fair
DEU01922,2023-04-12,00:00,0.3,O2-Dis,0,<,0.1,mg/l,Fair
DEU01922,2023-04-12,00:00,0.3,pH,0,,6.6,---,Fair
